name,tag,market
Shreeshay Engineers Limited,SHREESHAY.BO,BSE
APEX CAPITAL AND FINANCE LIMITED,ACFL.BO,BSE
Bharat Dynamics Limited,BDL.BO,BSE
Active Clothing Co  Limited,ACTIVE.BO,BSE
Ridings Consulting Engineers India Limited,RIDINGS.BO,BSE
GOYAL ALUMINIUMS LIMITED,GOYALALUM.BO,BSE
Bandhan Bank Limited,BANDHANBNK.BO,BSE
Hindustan Aeronautics Limited,HAL.BO,BSE
KBC GLOBAL LIMITED,KBCGLOBAL.BO,BSE
Sandhar Technologies Limited,SANDHAR.BO,BSE
YASHO INDUSTRIES LIMITED,YASHO.BO,BSE
Benara Bearings and Pistons Limited,BENARA.BO,BSE
ICICI Securities Limited,ISEC.BO,BSE
Mishra Dhatu Nigam Limited,MIDHANI.BO,BSE
Lex Nimble Solutions Limited,LEX.BO,BSE
Orissa Bengal Carrier Limited,OBCL.BO,BSE
Taylormade Renewables Limited,TRL.BO,BSE
Lemon Tree Hotels Limited,LEMONTREE.BO,BSE
Aditya Birla Sun Life Mutual Fund,ABSLRIF7RG.BO,BSE
Aditya Birla Sun Life Mutual Fund,ABSLRIF7RD.BO,BSE
Aditya Birla Sun Life Mutual Fund,ABSLRIF7DG.BO,BSE
Aditya Birla Sun Life Mutual Fund,ABSLRIF7DD.BO,BSE
Chemfab Alkalis Ltd,CHEMFAB.BO,BSE
HARDWYN INDIA LIMITED,HARDWYN.BO,BSE
DR LALCHANDANI LABS LIMITED,DLCL.BO,BSE
Orient Electric Limited,ORIENTELEC.BO,BSE
Dhruv Consultancy Services Limited,DHRUV.BO,BSE
Akshar Spintex Limited,AKSHAR.BO,BSE
Indo US Bio-Tech Limited,INDOUS.BO,BSE
ICICI Prudential Mutual Fund,IPRU3095.BO,BSE
ICICI Prudential Mutual Fund,IPRU3096.BO,BSE
ICICI Prudential Mutual Fund,IPRU9297.BO,BSE
ICICI Prudential Mutual Fund,IPRU9298.BO,BSE
ICICI Prudential Mutual Fund,BSE500IETF.BO,BSE
IndoStar Capital Finance Limited,INDOSTAR.BO,BSE
Milestone Furniture Limited,MILEFUR.BO,BSE
U. H. ZAVERI LIMITED,UHZAVERI.BO,BSE
Kotak Mahindra Mutual Fund,KTKIND5RG.BO,BSE
Kotak Mahindra Mutual Fund,KTKIND5RD.BO,BSE
Kotak Mahindra Mutual Fund,KTKIND5DG.BO,BSE
Kotak Mahindra Mutual Fund,KTKIND5DD.BO,BSE
Parvati Sweetners and Power Ltd.,PARVATI.BO,BSE
Megastar Foods Limited,MEGASTAR.BO,BSE
Innovators Facade Systems Limited,INNOVATORS.BO,BSE
UNIFINZ CAPITAL INDIA LIMITED,UCIL.BO,BSE
ZIM Laboratories Limited,ZIMLAB.BO,BSE
Arihant Institute Limited,ARIHANTINS.BO,BSE
Affordable Robotic & Automation Limited,AFFORDABLE.BO,BSE
Dollar Industries Limited,DOLLAR.BO,BSE
NAKODA GROUP OF INDUSTRIES LIMITED,NGIL.BO,BSE
Palm Jewels Limited,PALMJEWELS.BO,BSE
Waa Solar Limited,WAA.BO,BSE
Adani Green Energy Limited,ADANIGREEN.BO,BSE
Unick Fix-A- Form and Printers Limited,UNICK.BO,BSE
SOLARA ACTIVE PHARMA SCIENCES LIMITED,SOLARA.BO,BSE
TALWALKARS HEALTHCLUBS LIMITED,TALWGYM.BO,BSE
GAYATRI HIGHWAYS LTD,GAYAHWS.BO,BSE
RITES Limited,RITES.BO,BSE
Fine Organic Industries Limited,FINEORG.BO,BSE
Varroc Engineering Limited,VARROC.BO,BSE
Rajnish Wellness Limited,RAJNISH.BO,BSE
HI-TECH WINDING SYSTEMS LIMITED,HITECHWIND.BO,BSE
Sophia Traexpo Limited,STRAEXPO.BO,BSE
Raw Edge Industrial Solutions Limited,RAWEDGE.BO,BSE
ICICI Prudential Mutual Fund,IPRU3143.BO,BSE
ICICI Prudential Mutual Fund,IPRU3144.BO,BSE
ICICI Prudential Mutual Fund,IPRU9345.BO,BSE
ICICI Prudential Mutual Fund,IPRU9346.BO,BSE
Tata Mutual Fund,TVF1D.BO,BSE
Tata Mutual Fund,TVF1DZ.BO,BSE
Tata Mutual Fund,TVF1G.BO,BSE
Tata Mutual Fund,TVF1GZ.BO,BSE
Supershakti Metaliks Limited,SUPERSHAKT.BO,BSE
Ashnisha Industries Limited,ASHNI.BO,BSE
RACONTEUR GLOBAL RESOURCES LIMITED,RACONTEUR.BO,BSE
HDFC Asset Management Company Limited,HDFCAMC.BO,BSE
Vivanta Industries Limited,VIVANTA.BO,BSE
Fratelli Vineyards Limited,FRATELLI.BO,BSE
Tata Mutual Fund,TVF2D.BO,BSE
Tata Mutual Fund,TVF2DZ.BO,BSE
Tata Mutual Fund,TVF2G.BO,BSE
Tata Mutual Fund,TVF2GZ.BO,BSE
CreditAccess Grameen Ltd.,CREDITACC.BO,BSE
AMIN TANNERY LIMITED,AMINTAN.BO,BSE
Deep Polymers Limited,DEEP.BO,BSE
Sungold Media and Entertainment Limited,SMEL.BO,BSE
ICICI Prudential Mutual Fund,IPRU3168.BO,BSE
ICICI Prudential Mutual Fund,IPRU3169.BO,BSE
ICICI Prudential Mutual Fund,IPRU9370.BO,BSE
ICICI Prudential Mutual Fund,IPRU9371.BO,BSE
ICICI Prudential Mutual Fund,NEXT50IETF.BO,BSE
Add-Shop E-Retail Limited,ASRL.BO,BSE
Kotak Mahindra Mutual Fund,KTKIND7RG.BO,BSE
Kotak Mahindra Mutual Fund,KTKIND7RD.BO,BSE
Kotak Mahindra Mutual Fund,KTKIND7DG.BO,BSE
Kotak Mahindra Mutual Fund,KTKIND7DD.BO,BSE
Space Incubatrics Technologies Limited,SPACEINCUBA.BO,BSE
Synergy Green Industries Limited,SGIL.BO,BSE
Ranjeet Mechatronics Limited,RANJEET.BO,BSE
IRCON International Ltd,IRCON.BO,BSE
SKY GOLD LIMITED,SKYGOLD.BO,BSE
SBI Mutual Fund,SETFSN50.BO,BSE
Mac Hotels Limited,MACH.BO,BSE
Manorama Industries Limited,MANORAMA.BO,BSE
Innovative Ideals and Services (India) Limited,INNOVATIVE.BO,BSE
Nippon India Mutual Fund,NIOSAG.BO,BSE
Nippon India Mutual Fund,NIOSAD.BO,BSE
Nippon India Mutual Fund,NIOSADG.BO,BSE
Nippon India Mutual Fund,NIOSADD.BO,BSE
AAVAS Financiers Limited,AAVAS.BO,BSE
DEVOTED CONSTRUCTION LIMITED,DCL.BO,BSE
Garden Reach Shipbuilders & Engineers Limited,GRSE.BO,BSE
A-1 LIMITED,A1L.BO,BSE
Dolfin Rubbers Limited,DOLFIN.BO,BSE
Shubham Polyspin Limited,SHUBHAM.BO,BSE
AKI India Limited,AKI.BO,BSE
Sun Retail Limited,SUNRETAIL.BO,BSE
S. M. Gold Limited,SMGOLD.BO,BSE
VIVID MERCANTILE LIMITED,VIVIDM.BO,BSE
BCPL Railway Infrastructure Limited,BCPL.BO,BSE
ADANI TOTAL GAS LIMITED,ATGL.BO,BSE
Netripples Software Limited,NETRIPPLES.BO,BSE
The Phosphate Company Limited,PHOSPHATE.BO,BSE
Mirae Asset Mutual Fund,NIFTYETF.BO,BSE
Techno Electric & Engineering Company Limited,TECHNOE.BO,BSE
Roni Households Limited,RONI.BO,BSE
Shree Krishna Infrastructure Limited,SKIFL.BO,BSE
Diksha Greens Limited,DGL.BO,BSE
ICICI Prudential Mutual Fund,IPRU3218.BO,BSE
ICICI Prudential Mutual Fund,IPRU3219.BO,BSE
ICICI Prudential Mutual Fund,IPRU9420.BO,BSE
ICICI Prudential Mutual Fund,IPRU9421.BO,BSE
Aryan Share & Stock Brokers Ltd.,ARYAN.BO,BSE
NIVAKA FASHIONS LIMITED,NIVAKA.BO,BSE
DALMIA BHARAT LIMITED,DALBHARAT.BO,BSE
Aditya Birla Sun Life Mutual Fund,ABSLNN50ET.BO,BSE
Nila Spaces Ltd,NILASPACES.BO,BSE
Shankar Lal Rampal Dye-Chem Limited,SRD.BO,BSE
Trejhara Solutions Limited,TREJHARA.BO,BSE
Axis Mutual Fund,AXISCCDID.BO,BSE
Axis Mutual Fund,AXISCCDGG.BO,BSE
Axis Mutual Fund,AXISCCDPD.BO,BSE
Axis Mutual Fund,AXISCCGPG.BO,BSE
Deccan Health Care Limited,DECCAN.BO,BSE
Axita Cotton Limited,AXITA.BO,BSE
KPI Green Energy Limited,KPIGREEN.BO,BSE
Hi-Klass Trading and Investment Limited,HIKLASS.BO,BSE
RPSG VENTURES LIMITED,RPSGVENT.BO,BSE
Spencer's Retail Limited,SPENCERS.BO,BSE
Gloster Ltd,GLOSTERLTD.BO,BSE
Xelpmoc Design and Tech Limited,XELPMOC.BO,BSE
SPA Capital Services Limited,SPACAPS.BO,BSE
Aar Shyam India Investment Company Limited,AARSHYAM.BO,BSE
Ritco Logistics Limited,RITCO.BO,BSE
Chalet Hotels Limited,CHALET.BO,BSE
Anmol India Limited,ANMOL.BO,BSE
Jonjua Overseas Limited,JONJUA.BO,BSE
Kranti Industries Limited,KRANTI.BO,BSE
The Anup Engineering Ltd,ANUP.BO,BSE
Gleam Fabmat Limited,GLEAM.BO,BSE
Arvind Fashions Limited,ARVINDFASN.BO,BSE
Mahip Industries Limited,MAHIP.BO,BSE
UTI Mutual Fund,UTISXN50.BO,BSE
AMBASSADOR INTRA HOLDINGS LIMITED,AIHL.BO,BSE
Jyot International Marketing Limited,JYOTIN.BO,BSE
Ashapuri Gold Ornament Limited,AGOL.BO,BSE
Aartech Solonics Limited,AARTECH.BO,BSE
Humming Bird Education Limited,HBEL.BO,BSE
MSTC Limited,MSTCLTD.BO,BSE
Roopshri Resorts Limited,ROOPSHRI.BO,BSE
Chandni Machines Limited,CHANDNIMACH.BO,BSE
Northern Spirits Limited,NSL.BO,BSE
Cox & Kings Financial Service Limited,CKFSL.BO,BSE
Rail Vikas Nigam Limited,RVNL.BO,BSE
Metropolis Healthcare Limited,METROPOLIS.BO,BSE
KPIT Technologies Ltd,KPITTECH.BO,BSE
Polycab India Limited,POLYCAB.BO,BSE
V R FILMS & STUDIOS LIMITED,VRFILMS.BO,BSE
VIKAS LIFECARE LIMITED,VIKASLIFE.BO,BSE
Neogen Chemicals Limited,NEOGEN.BO,BSE
G. K. P. Printing & Packaging Limited,GKP.BO,BSE
White Organic Retail Limited,WORL.BO,BSE
EVANS ELECTRIC LIMITED,EVANS.BO,BSE
BMW INDUSTRIES LIMITED,BMW.BO,BSE
Artemis Electricals and Projects Limited,AEPL.BO,BSE
Mahesh Developers Limited,MAHESH.BO,BSE
Cian Healthcare Limited,CHCL.BO,BSE
Dhanashree Electronics Limited,DEL.BO,BSE
Harish Textile Engineers Limited,HARISH.BO,BSE
Prakash Pipes Limited,PPL.BO,BSE
Digicontent Limited,DGCONTENT.BO,BSE
Parshva Enterprises Limited,PARSHVA.BO,BSE
Anand Rayons Limited,ARL.BO,BSE
Murae Organisor Limited,MURAE.BO,BSE
SBC EXPORTS LIMITED,SBC.BO,BSE
IndiaMART InterMESH Limited,INDIAMART.BO,BSE
City Pulse Multiplex Limited,CPML.BO,BSE
SK International Export Limited,SKIEL.BO,BSE
DCM NOUVELLE LIMITED,DCMNVL.BO,BSE
ICICI Prudential Mutual Fund,BANKIETF.BO,BSE
Nippon India Mutual Fund,SNXT50BEES.BO,BSE
Affle (India) Limited,AFFLE.BO,BSE
SEACOAST SHIPPING SERVICES LIMITED,SEACOAST.BO,BSE
ICICI Prudential Mutual Fund,PVTBANIETF.BO,BSE
Spandana Sphoorty Financial Limited,SPANDANA.BO,BSE
STERLING AND WILSON RENEWABLE ENERGY LIMITED,SWSOLAR.BO,BSE
Alphalogic Techsys Limited,ALPHALOGIC.BO,BSE
Novateor Research Laboratories Limited,NOVATEOR.BO,BSE
360 ONE WAM LIMITED,360ONE.BO,BSE
IIFL Securities Limited,IIFLSEC.BO,BSE
MUFIN GREEN FINANCE LIMITED,MUFIN.BO,BSE
Misquita Engineering Limited,MISQUITA.BO,BSE
Galactico Corporate Services Limited,GALACTICO.BO,BSE
Vaxfab Enterprises Limited,VEL.BO,BSE
Nippon India Mutual Fund,NIESSPJ.BO,BSE
Nippon India Mutual Fund,NIESSPI.BO,BSE
Nippon India Mutual Fund,NIESSPB.BO,BSE
Nippon India Mutual Fund,NIESSPO.BO,BSE
Nippon India Mutual Fund,NIESSPC.BO,BSE
Nippon India Mutual Fund,NIESSPP.BO,BSE
Nippon India Mutual Fund,NIESSPA.BO,BSE
Nippon India Mutual Fund,NIESSPG.BO,BSE
Gujarat Fluorochemicals Limited,FLUOROCHEM.BO,BSE
Nippon India Mutual Fund,NIEHSPA.BO,BSE
Nippon India Mutual Fund,NIEHSPB.BO,BSE
Nippon India Mutual Fund,NIEHSPC.BO,BSE
Nippon India Mutual Fund,NIEHSPF.BO,BSE
Nippon India Mutual Fund,NIEHSPI.BO,BSE
Nippon India Mutual Fund,NIEHSPK.BO,BSE
Nippon India Mutual Fund,NIEHSPM.BO,BSE
Nippon India Mutual Fund,NIEHSPN.BO,BSE
Indian Railway Catering & Tourism Corporation Ltd,IRCTC.BO,BSE
Nippon India Mutual Fund,NIESSPD.BO,BSE
Nippon India Mutual Fund,NIESSPE.BO,BSE
Nippon India Mutual Fund,NIESSPF.BO,BSE
Nippon India Mutual Fund,NIEHSPD.BO,BSE
Nippon India Mutual Fund,NIESSPH.BO,BSE
Nippon India Mutual Fund,NIEHSPE.BO,BSE
Nippon India Mutual Fund,NIESSPK.BO,BSE
Nippon India Mutual Fund,NIEHSPG.BO,BSE
Nippon India Mutual Fund,NIEHSPH.BO,BSE
Nippon India Mutual Fund,NIEHSPJ.BO,BSE
Nippon India Mutual Fund,NIEHSPL.BO,BSE
Nippon India Mutual Fund,NIESSPL.BO,BSE
Nippon India Mutual Fund,NIESSPM.BO,BSE
Nippon India Mutual Fund,NIESSPN.BO,BSE
GOBLIN INDIA LIMITED,GOBLIN.BO,BSE
Gensol Engineering Limited,GENSOL.BO,BSE
Vishwaraj Sugar Industries Limited,VISHWARAJ.BO,BSE
Greenpanel Industries Limited,GREENPANEL.BO,BSE
Shahlon Silk Industries Limited,SHAHLON.BO,BSE
Aditya Birla Sun Life Mutual Fund,ABSLBANETF.BO,BSE
MOUNT HOUSING AND INFRASTRUCTURE LIMITED,MOUNT.BO,BSE
Anuroop Packaging Limited,ANUROOP.BO,BSE
COLAB CLOUD PLATFORMS LIMITED,COLABCLOUD.BO,BSE
CSB Bank Limited,CSBBANK.BO,BSE
Ujjivan Small Finance Bank Limited,UJJIVANSFB.BO,BSE
Hindware Home Innovation Limited,HINDWAREAP.BO,BSE
Easun Capital Markets Limited,EASUN.BO,BSE
Prince Pipes and Fittings Limited,PRINCEPIPE.BO,BSE
Assam Entrade Limited,ASSAMENT.BO,BSE
Gian Life Care Limited,GIANLIFE.BO,BSE
Artemis Medicare Services Limited,ARTEMISMED.BO,BSE
SUMITOMO CHEMICAL INDIA LIMITED,SUMICHEM.BO,BSE
ICICI Prudential Mutual Fund,MIDCAPIETF.BO,BSE
Mirae Asset Mutual Fund,NEXT50.BO,BSE
Janus Corporation Limited,JANUSCORP.BO,BSE
Vardhan Capital & Finance Limited,VARDHANCFL.BO,BSE
UNIVERSUS PHOTO IMAGINGS LIMITED,UNIVPHOTO.BO,BSE
Chandra Bhagat Pharma Limited,CBPL.BO,BSE
ICL Organic Dairy Products Limited,ICLORGANIC.BO,BSE
Octavius Plantations Limited,OCTAVIUSPL.BO,BSE
SUVEN PHARMACEUTICALS LIMITED,SUVENPHAR.BO,BSE
SM Auto Stamping Limited,SMAUTO.BO,BSE
SBI CARDS AND PAYMENT SERVICES LIMITED,SBICARD.BO,BSE
Nippon India Mutual Fund,08MPD.BO,BSE
Nippon India Mutual Fund,08ADR.BO,BSE
Nippon India Mutual Fund,08MPR.BO,BSE
Nippon India Mutual Fund,08AMD.BO,BSE
Nippon India Mutual Fund,08AMR.BO,BSE
Nippon India Mutual Fund,08BPB.BO,BSE
Nippon India Mutual Fund,08GPG.BO,BSE
Nippon India Mutual Fund,08ABB.BO,BSE
Nippon India Mutual Fund,08QPD.BO,BSE
Nippon India Mutual Fund,08AGG.BO,BSE
Nippon India Mutual Fund,08QPR.BO,BSE
Nippon India Mutual Fund,08AQD.BO,BSE
Nippon India Mutual Fund,08DPD.BO,BSE
Nippon India Mutual Fund,08AQR.BO,BSE
Nippon India Mutual Fund,08DPR.BO,BSE
Nippon India Mutual Fund,08ADD.BO,BSE
RO Jewels Limited,ROJL.BO,BSE
Cospower Engineering Limited,COSPOWER.BO,BSE
Nippon India Mutual Fund,11DPR.BO,BSE
Nippon India Mutual Fund,11GPG.BO,BSE
Nippon India Mutual Fund,11MPD.BO,BSE
Nippon India Mutual Fund,11MPR.BO,BSE
Nippon India Mutual Fund,11QPD.BO,BSE
Nippon India Mutual Fund,11QPR.BO,BSE
Nippon India Mutual Fund,11ADD.BO,BSE
Nippon India Mutual Fund,11ADR.BO,BSE
Nippon India Mutual Fund,11AGG.BO,BSE
Nippon India Mutual Fund,11AMD.BO,BSE
Nippon India Mutual Fund,11AMR.BO,BSE
Nippon India Mutual Fund,11AQD.BO,BSE
Nippon India Mutual Fund,11AQR.BO,BSE
Nippon India Mutual Fund,11DPD.BO,BSE
HITACHI ENERGY INDIA LIMITED,POWERINDIA.BO,BSE
DJ Mediaprint & Logistics Limited,DJML.BO,BSE
Natural Biocon (India) Limited,NATURAL.BO,BSE
REGIS INDUSTRIES LIMITED,REGIS.BO,BSE
Billwin Industries Limited,BILLWIN.BO,BSE
Aarti Surfactants Limited,AARTISURF.BO,BSE
BONLON INDUSTRIES LIMITED,BONLON.BO,BSE
Borosil Limited,BOROLTD.BO,BSE
ROSSARI BIOTECH LIMITED,ROSSARI.BO,BSE
NDR Auto Components Limited,NDRAUTO.BO,BSE
SURATWWALA BUSINESS GROUP LIMITED,SBGLP.BO,BSE
ICICI Prudential Mutual Fund,ALPL30IETF.BO,BSE
Max Healthcare Institute Limited,MAXHEALTH.BO,BSE
ICICI Prudential Mutual Fund,ITIETF.BO,BSE
 Max India Limited,MAXIND.BO,BSE
HDFC Mutual Fund,HDFCNIFBAN.BO,BSE
UTI Mutual Fund,UTIBANKETF.BO,BSE
Happiest Minds Technologies Limited,HAPPSTMNDS.BO,BSE
Route Mobile Limited,ROUTE.BO,BSE
Samrat Forgings Limited,SAMRATFORG.BO,BSE
Advait Infratech Limited,ADVAIT.BO,BSE
Archidply Decor Limited,ADL.BO,BSE
Computer Age Management Services Limited,CAMS.BO,BSE
Chemcon Speciality Chemicals Limited,CHEMCON.BO,BSE
Secmark Consultancy Limited,SECMARK.BO,BSE
ANGEL ONE LIMITED,ANGELONE.BO,BSE
Atam Valves Limited,ATAM.BO,BSE
Mazagon Dock Shipbuilders Limited,MAZDOCK.BO,BSE
UTI Asset Management Company Limited,UTIAMC.BO,BSE
G M Polyplast Limited,GMPL.BO,BSE
Likhitha Infrastructure Limited,LIKHITHA.BO,BSE
Veer Global Infraconstruction Limited,VGIL.BO,BSE
Hemisphere Properties India Limited,HEMIPROP.BO,BSE
Equitas Small Finance Bank Limited,EQUITASBNK.BO,BSE
Shine Fashions (India) Limited,SHINEFASH.BO,BSE
 Gland Pharma Limited,GLAND.BO,BSE
Mirae Asset Mutual Fund,ESG.BO,BSE
Restaurant Brands Asia Limited,RBA.BO,BSE
TARC LIMITED,TARC.BO,BSE
Ravinder Heights Limited,RVHL.BO,BSE
Fairchem Organics Limited,FAIRCHEMOR.BO,BSE
Mrs. Bectors Food Specialities Limited,BECTORFOOD.BO,BSE
Antony Waste Handling Cell Limited,AWHCL.BO,BSE
Nippon India Mutual Fund,INFRABEES.BO,BSE
RITA FINANCE AND LEASING LIMITED,RFLL.BO,BSE
Indian Railway Finance Corporation,IRFC.BO,BSE
Indigo Paints Limited,INDIGOPNTS.BO,BSE
Home First Finance Company India Limited,HOMEFIRST.BO,BSE
STOVE KRAFT LIMITED,STOVEKRAFT.BO,BSE
MRP Agro Limited,MRP.BO,BSE
SMC Global Securities Limited,SMCGLOBAL.BO,BSE
Nureca Limited,NURECA.BO,BSE
RailTel Corporation of India Limited,RAILTEL.BO,BSE
Heranba Industries Limited,HERANBA.BO,BSE
Davangere Sugar Company Limited,DAVANGERE.BO,BSE
DRC Systems India Limited,DRCSYSTEMS.BO,BSE
MTAR Technologies Limited,MTARTECH.BO,BSE
Jubilant Ingrevia Limited,JUBLINGREA.BO,BSE
Easy Trip Planners Limited,EASEMYTRIP.BO,BSE
Knowledge Marine & Engineering Works Limited,KMEW.BO,BSE
SUUMAYA CORPORATION LIMITED,SUUMAYA.BO,BSE
Anupam Rasayan India Limited,ANURAS.BO,BSE
Craftsman Automation Limited,CRAFTSMAN.BO,BSE
Laxmi Organic Industries Limited,LXCHEM.BO,BSE
Kalyan Jewellers India Limited,KALYANKJIL.BO,BSE
Suryoday Small Finance Bank Limited,SURYODAY.BO,BSE
Nazara Technologies Limited,NAZARA.BO,BSE
Suvidhaa Infoserve Limited,SUVIDHAA.BO,BSE
BARBEQUE-NATION HOSPITALITY LIMITED,BARBEQUE.BO,BSE
EKI Energy Services Limited,EKI.BO,BSE
Rajeshwari Cans Limited,RCAN.BO,BSE
Jetmall Spices and Masala Limited,JETMALL.BO,BSE
Macrotech Developers Limited,LODHA.BO,BSE
Deep Industries Limited,DEEPINDS.BO,BSE
Mirae Asset Mutual Fund,MAFANG.BO,BSE
ICICI Prudential Mutual Fund,HEALTHIETF.BO,BSE
Inox Wind Energy Limited,IWEL.BO,BSE
Vineet Laboratories Limited,VINEETLAB.BO,BSE
Shyam Metalics and Energy Limited,SHYAMMETL.BO,BSE
Sona BLW Precision Forgings Limited,SONACOMS.BO,BSE
Navoday Enterprises Limited,NAVODAYENT.BO,BSE
Dodla Dairy Limited,DODLA.BO,BSE
Krishna Institute of Medical Sciences Limited,KIMS.BO,BSE
Adeshwar Meditex Limited,ADESHWAR.BO,BSE
Times Green Energy (India) Limited,TIMESGREEN.BO,BSE
India Pesticides Limited,IPL.BO,BSE
Focus Business Solution Limited,FOCUS.BO,BSE
G R Infraprojects Limited,GRINFRA.BO,BSE
Clean Science and Technology Limited,CLEAN.BO,BSE
AA Plus Tradelink Limited,AAPLUSTRAD.BO,BSE
Zomato Limited,ZOMATO.BO,BSE
Tatva Chintan Pharma Chem Limited,TATVA.BO,BSE
Glenmark Life Sciences Limited,GLS.BO,BSE
Mirae Asset Mutual Fund,BFSI.BO,BSE
Gretex Corporate Services Limited,GCSL.BO,BSE
Rolex Rings Limited,ROLEXRINGS.BO,BSE
ICICI Prudential Mutual Fund,FMCGIETF.BO,BSE
Exxaro Tiles Limited,EXXARO.BO,BSE
Krsnaa Diagnostics Limited,KRSNAA.BO,BSE
Windlas Biotech Limited,WINDLAS.BO,BSE
Devyani International Limited,DEVYANI.BO,BSE
Meghmani Organics Limited,MOL.BO,BSE
Epigral Limited,EPIGRAL.BO,BSE
CarTrade Tech Limited,CARTRADE.BO,BSE
Nuvoco Vistas Corporation Limited,NUVOCO.BO,BSE
Aptus Value Housing Finance India Limited,APTUS.BO,BSE
Chemplast Sanmar Limited,CHEMPLASTS.BO,BSE
SHARPLINE BROADCAST LIMITED,SHARPLINE.BO,BSE
Aashka Hospitals Limited,AASHKA.BO,BSE
Axis Mutual Fund,AXISTECETF.BO,BSE
Axis Mutual Fund,AXISHCETF.BO,BSE
Ami Organics Limited,AMIORG.BO,BSE
Vijaya Diagnostic Centre Limited,VIJAYA.BO,BSE
PlatinumOne Business Services Limited,POBS.BO,BSE
Axis Mutual Fund,AXISCETF.BO,BSE
Sansera Engineering Limited,SANSERA.BO,BSE
Prevest Denpro Limited,PREVEST.BO,BSE
Markolines Pavement Technologies Limited,MARKOLINES.BO,BSE
Mirae Asset Mutual Fund,MASPTOP50.BO,BSE
SBL Infratech Limited,SBLI.BO,BSE
Paras Defence and Space Technologies Limited,PARAS.BO,BSE
Getalong Enterprise Limited,GETALONG.BO,BSE
Shri Venkatesh Refineries Limited,SVRL.BO,BSE
Aditya Birla Sun Life AMC Limited,ABSLAMC.BO,BSE
Promax Power Limited,PROMAX.BO,BSE
Samor Reality Limited,SAMOR.BO,BSE
Adishakti Loha and Ispat Limited,ADISHAKTI.BO,BSE
ICICI Prudential Mutual Fund,CONSUMIETF.BO,BSE
FSN E-Commerce Ventures Limited,NYKAA.BO,BSE
Fino Payments Bank Limited,FINOPB.BO,BSE
S.J.S. Enterprises Limited,SJS.BO,BSE
DSP Mutual Fund,EQUAL50ADD.BO,BSE
Sigachi Industries Limited,SIGACHI.BO,BSE
PB Fintech Limited,POLICYBZR.BO,BSE
Suyog Gurbaxani Funicular Ropeways Limited,SGFRL.BO,BSE
One 97 Communications Limited,PAYTM.BO,BSE
Sapphire Foods India Limited,SAPPHIRE.BO,BSE
Latent View Analytics Limited,LATENTVIEW.BO,BSE
Tarsons Products Limited,TARSONS.BO,BSE
Omnipotent Industries Limited,OMNIPOTENT.BO,BSE
Go Fashion (India) Limited,GOCOLORS.BO,BSE
DMR Hydroengineering & Infrastructures Limited,DMR.BO,BSE
HI-TECH PIPES LIMITED,HITECH.BO,BSE
Star Health and Allied Insurance Company Limited,STARHEALTH.BO,BSE
Tega Industries Limited,TEGA.BO,BSE
Mirae Asset Mutual Fund,MAHKTECH.BO,BSE
Anand Rathi Wealth Limited,ANANDRATHI.BO,BSE
Zodiac Energy Limited,ZODIAC.BO,BSE
RateGain Travel Technologies Limited,RATEGAIN.BO,BSE
Shriram Properties Limited,SHRIRAMPPS.BO,BSE
Jet Freight Logistics Limited,JETFREIGHT.BO,BSE
C.E. Info Systems Limited,MAPMYINDIA.BO,BSE
Metro Brands Limited,METROBRAND.BO,BSE
Medplus Health Services Limited,MEDPLUS.BO,BSE
Data Patterns (India) Limited,DATAPATTNS.BO,BSE
HP Adhesives Limited,HPAL.BO,BSE
Supriya Lifescience Limited,SUPRIYA.BO,BSE
CLARA INDUSTRIES LIMITED,CLARA.BO,BSE
Motilal Oswal Mutual Fund,MONQ50.BO,BSE
DSP Mutual Fund,MIDQ50ADD.BO,BSE
Brandbucket Media & Technology Limited,BRANDBUCKT.BO,BSE
DSP Mutual Fund,NIFTY50ADD.BO,BSE
CMS Info Systems Limited,CMSINFO.BO,BSE
Brand Concepts Limited,BCONCEPTS.BO,BSE
FABINO ENTERPRISES LIMITED,FABINO.BO,BSE
WONDER ELECTRICALS LIMITED,WEL.BO,BSE
ICICI Prudential Mutual Fund,AUTOIETF.BO,BSE
AGS TRANSACT TECHNOLOGIES LIMITED,AGSTRA.BO,BSE
ALKOSIGN LIMITED,ALKOSIGN.BO,BSE
Mirae Asset Mutual Fund,MAKEINDIA.BO,BSE
Adani Wilmar Limited,AWL.BO,BSE
Quality RO Industries Limited,QRIL.BO,BSE
Safa Systems & Technologies Limited,SSTL.BO,BSE
DEV INFORMATION TECHNOLOGY LIMITED,DEVIT.BO,BSE
Vedant Fashions Limited,MANYAVAR.BO,BSE
Maruti Interior Products Limited,SPITZE.BO,BSE
Motilal Oswal Mutual Fund,MOMOMENTUM.BO,BSE
SoftTech Engineers Limited,SOFTTECH.BO,BSE
Aditya Birla Sun Life Mutual Fund,TECH.BO,BSE
Aditya Birla Sun Life Mutual Fund,HEALTHY.BO,BSE
Aditya Birla Sun Life Mutual Fund,BSLNIFTY.BO,BSE
Ekennis Software Service Limited,EKENNIS.BO,BSE
Mirae Asset Mutual Fund,MIDCAPETF.BO,BSE
Eureka Forbes Limited,EUREKAFORB.BO,BSE
Gateway Distriparks Limited,GATEWAY.BO,BSE
GMR Power and Urban Infra Limited,GMRP&UI.BO,BSE
Bhatia Colour Chem Limited,BCCL.BO,BSE
Motherson Sumi Wiring India Limited,MSUMI.BO,BSE
